id,phoneNumbers,locations,likes,newProperty
18318,3422623,I,mbHtn,
18319,3425342,K,wZpEP,10
18322,3425145,A,fJqwU,
18324,352432,C,Qzata,
18326,3452421,E,mwzFP,
18330,2341564,F,DQhGN,
18332,3425342,K,wZpEP,
18333,3425342,K,wZpEP,10
18334,3452352352,G,tkcdq,
18336,3425342,K,wZpEP,
18342,32465423446,H,eNsaN,
18344,32465423446,H,eNsaN,
18346,143153,B,KBtDu,
18347,143153,B,KBtDu,1
18348,355366,J,wZpEP,
18350,32465423446,H,eNsaN,
18352,3425342,K,wZpEP,
18354,3422623,I,mbHtn,
18356,3422623,I,mbHtn,
18360,352432,C,Qzata,
18361,3452352352,G,tkcdq,6
18362,34513535,D,QApeX,
18364,32465423446,H,eNsaN,
18366,355366,J,wZpEP,
18368,34513535,D,QApeX,
18370,3452421,E,mwzFP,
18372,3425145,A,fJqwU,
18374,352432,C,Qzata,
18375,2341564,F,DQhGN,5
18376,3425145,A,fJqwU,
18378,3422623,I,mbHtn,
18380,3452421,E,mwzFP,
18382,3425145,A,fJqwU,
18384,355366,J,wZpEP,
18386,2341564,F,DQhGN,
18388,3425145,A,fJqwU,
18389,143153,B,KBtDu,1
18390,3425342,K,wZpEP,
18394,3422623,I,mbHtn,
18396,352432,C,Qzata,
18398,2341564,F,DQhGN,
18400,3425342,K,wZpEP,
18402,143153,B,KBtDu,
18403,2341564,F,DQhGN,5
18404,3425342,K,,
18406,3422623,I,mbHtn,
18408,32465423446,H,eNsaN,
18410,355366,J,wZpEP,
18412,32465423446,H,eNsaN,
18414,352432,C,Qzata,
18417,32465423446,H,eNsaN,7
18418,3452421,E,mwzFP,
18420,3425342,K,wZpEP,
18422,3425342,K,wZpEP,
18424,2341564,F,DQhGN,
18426,3425342,K,wZpEP,
18428,3452421,E,mwzFP,
18430,143153,B,KBtDu,
18431,355366,J,wZpEP,9
18432,34513535,D,QApeX,
18434,143153,B,KBtDu,
18436,352432,C,Qzata,
18438,32465423446,H,eNsaN,
18440,352432,C,Qzata,
18442,32465423446,H,eNsaN,
18444,3425145,A,fJqwU,
18445,352432,C,Qzata,2
18446,32465423446,H,eNsaN,
18448,32465423446,H,eNsaN,
18450,34513535,D,QApeX,
18454,3452421,E,mwzFP,
18456,3452352352,G,tkcdq,
18458,3425145,A,fJqwU,
18459,3425145,A,fJqwU,0
18460,352432,C,Qzata,
18462,143153,B,KBtDu,
18464,2341564,F,DQhGN,
18466,3452352352,G,tkcdq,
18468,34513535,D,QApeX,
18470,3452352352,G,tkcdq,
18472,355366,J,wZpEP,
18473,2341564,F,DQhGN,5
18474,143153,B,KBtDu,
18476,3422623,I,mbHtn,
18478,3422623,I,mbHtn,
18480,355366,J,wZpEP,
18482,355366,J,wZpEP,
18484,34513535,D,QApeX,
18486,2341564,F,DQhGN,
18487,34513535,D,QApeX,3
18488,352432,C,Qzata,
18490,355366,J,wZpEP,
18492,3452352352,G,tkcdq,
18494,143153,B,KBtDu,
18496,34513535,D,QApeX,
18498,143153,B,KBtDu,
18500,34513535,D,QApeX,
18501,32465423446,H,eNsaN,7
18502,352432,C,Qzata,
18504,355366,J,wZpEP,
18506,355366,J,wZpEP,
18508,355366,J,wZpEP,
18510,2341564,F,DQhGN,
18512,2341564,F,DQhGN,
18514,3452352352,G,tkcdq,
18515,352432,C,Qzata,2
18516,3422623,I,mbHtn,
18518,34513535,D,QApeX,
18520,2341564,F,DQhGN,
18522,3422623,I,mbHtn,
18524,3425342,K,wZpEP,
18526,3452352352,G,tkcdq,
18528,34513535,D,QApeX,
18529,3452421,E,mwzFP,4
18530,3425342,K,wZpEP,
18532,3452352352,G,tkcdq,
18534,32465423446,H,eNsaN,
18536,355366,J,wZpEP,
18538,3425342,K,wZpEP,
18540,143153,B,KBtDu,
18542,2341564,F,DQhGN,
18543,143153,B,KBtDu,1
18544,352432,C,Qzata,
18546,3422623,I,mbHtn,
18548,352432,C,Qzata,
18550,2341564,F,DQhGN,
18552,355366,J,wZpEP,
18554,3425342,K,wZpEP,
18556,143153,B,KBtDu,
18557,3422623,I,mbHtn,8
18558,3425145,A,fJqwU,
18560,3452421,E,mwzFP,
18562,3422623,I,mbHtn,
18564,3452421,E,mwzFP,
18566,2341564,F,DQhGN,
18568,2341564,F,DQhGN,
18570,3425342,K,wZpEP,
18571,2341564,F,DQhGN,5
18572,3452352352,G,tkcdq,
18574,32465423446,H,eNsaN,
18576,3425145,A,fJqwU,
18578,3422623,I,mbHtn,
18580,3425342,K,wZpEP,
18582,3452352352,G,tkcdq,
18584,143153,B,KBtDu,
18585,3425342,K,,10
18586,3425145,A,fJqwU,
18588,32465423446,H,eNsaN,
18590,34513535,D,QApeX,
18592,143153,B,KBtDu,
18596,352432,C,Qzata,
18598,3425145,A,fJqwU,
18599,3425342,K,wZpEP,10
18600,355366,J,wZpEP,
18602,143153,B,KBtDu,
18604,3425342,K,,
18606,3422623,I,mbHtn,
18608,3452352352,G,tkcdq,
18610,143153,B,KBtDu,
18612,2341564,F,DQhGN,
18613,32465423446,H,eNsaN,7
18614,3425145,A,fJqwU,
18616,3422623,I,mbHtn,
18620,3452421,E,mwzFP,
18622,3425342,K,wZpEP,
18627,355366,J,wZpEP,9
18628,32465423446,H,eNsaN,
18630,3425342,K,wZpEP,
18632,3452352352,G,tkcdq,
18634,3452352352,G,tkcdq,
18636,355366,J,wZpEP,
18638,3425342,K,wZpEP,
18640,352432,C,Qzata,
18641,34513535,D,QApeX,3
18642,34513535,D,QApeX,
18644,34513535,D,QApeX,
18646,143153,B,KBtDu,
18648,355366,J,wZpEP,
18650,143153,B,KBtDu,
18652,3425342,K,wZpEP,
18654,355366,J,wZpEP,
18655,143153,B,KBtDu,1
18656,34513535,D,QApeX,
18658,3422623,I,mbHtn,
18660,32465423446,H,eNsaN,
18662,3425145,A,fJqwU,
18664,352432,C,Qzata,
18666,3425342,K,wZpEP,
18668,34513535,D,QApeX,
18669,355366,J,wZpEP,9
18670,32465423446,H,eNsaN,
18672,32465423446,H,eNsaN,
18674,2341564,F,DQhGN,
18676,2341564,F,DQhGN,
18678,143153,B,KBtDu,
18680,3425342,K,wZpEP,
18682,352432,C,Qzata,
18683,3425342,K,wZpEP,10
18684,3452421,E,mwzFP,
18686,355366,J,wZpEP,
18690,3425342,K,wZpEP,
18692,355366,J,,
18694,352432,C,Qzata,
18696,355366,J,wZpEP,
18697,,,,2
18702,3452421,E,mwzFP,
18704,355366,J,wZpEP,
18706,352432,C,Qzata,
18710,3452421,E,mwzFP,
18711,,,,0
18712,143153,B,KBtDu,
18714,3452352352,G,tkcdq,
18716,3425145,A,fJqwU,
18718,32465423446,H,eNsaN,
18720,2341564,F,DQhGN,
18722,3452352352,G,tkcdq,
18724,3452421,E,mwzFP,
18725,34513535,D,QApeX,3
18728,3425145,A,fJqwU,
18730,34513535,D,QApeX,
18734,143153,B,KBtDu,
18736,2341564,F,DQhGN,
18738,3452352352,G,tkcdq,
18739,32465423446,H,eNsaN,7
18740,32465423446,H,eNsaN,
18742,32465423446,H,eNsaN,
18744,3452421,E,mwzFP,
18746,2341564,F,DQhGN,
18748,3425342,K,wZpEP,
18750,3452421,E,mwzFP,
18752,34513535,D,QApeX,
18753,34513535,D,QApeX,3
18754,3425145,A,fJqwU,
18758,3425342,K,wZpEP,
18760,143153,B,KBtDu,
18762,34513535,D,QApeX,
18764,3422623,I,mbHtn,
18766,3422623,I,mbHtn,
18767,3452421,E,mwzFP,4
18768,3425342,K,wZpEP,
18770,34513535,D,QApeX,
18772,2341564,F,DQhGN,
18774,3425342,K,wZpEP,
18776,3425145,A,fJqwU,
18778,3452421,E,mwzFP,
18780,352432,C,Qzata,
18781,3422623,I,mbHtn,8
18784,34513535,D,QApeX,
18786,143153,B,KBtDu,
18788,32465423446,H,eNsaN,
18790,3425342,K,wZpEP,
18792,355366,J,wZpEP,
18794,3452421,E,mwzFP,
18795,355366,J,wZpEP,9
18796,2341564,F,DQhGN,
18798,352432,C,Qzata,
18800,355366,J,wZpEP,
18802,32465423446,H,eNsaN,
18804,2341564,F,DQhGN,
18806,3425342,K,wZpEP,
18808,352432,C,Qzata,
18809,32465423446,H,eNsaN,7
18810,3425145,A,fJqwU,
18812,32465423446,H,eNsaN,
18814,3425342,K,wZpEP,
18816,3422623,I,mbHtn,
18820,2341564,F,DQhGN,
18822,32465423446,H,eNsaN,
18823,352432,C,Qzata,2
18824,3452421,E,mwzFP,
18826,352432,C,Qzata,
18828,143153,B,KBtDu,
18832,355366,J,wZpEP,
18834,3452421,E,mwzFP,
18836,143153,B,KBtDu,
18837,34513535,D,QApeX,3
18838,3425145,A,fJqwU,
18840,3452421,E,mwzFP,
18842,2341564,F,DQhGN,
18844,143153,B,KBtDu,
18846,3422623,I,mbHtn,
18848,3422623,I,mbHtn,
18850,3452352352,G,tkcdq,
18851,34513535,D,QApeX,3
18854,3452421,E,mwzFP,
18856,2341564,F,DQhGN,
18858,143153,B,KBtDu,
18860,143153,B,KBtDu,
18862,143153,B,KBtDu,
18864,143153,B,KBtDu,
18865,3422623,I,mbHtn,8
18866,34513535,D,QApeX,
18868,3425342,K,wZpEP,
18870,143153,B,KBtDu,
18872,3425145,A,fJqwU,
18876,34513535,D,QApeX,
18878,3452352352,G,tkcdq,
18879,3425342,K,wZpEP,10
18880,3422623,I,mbHtn,
18884,3425342,K,wZpEP,
18886,3452352352,G,tkcdq,
18888,3425342,K,,
18890,34513535,D,QApeX,
18892,143153,B,KBtDu,
18893,,,,8
18894,352432,C,Qzata,
18898,143153,B,KBtDu,
18900,3425342,K,wZpEP,
18902,34513535,D,QApeX,
18904,32465423446,H,eNsaN,
18906,34513535,D,QApeX,
18907,143153,B,KBtDu,1
18908,34513535,D,QApeX,
18910,32465423446,H,eNsaN,
18912,32465423446,H,eNsaN,
18914,32465423446,H,eNsaN,
18916,34513535,D,QApeX,
18918,2341564,F,DQhGN,
18920,3452421,E,mwzFP,
18921,3422623,I,mbHtn,8
18922,34513535,D,QApeX,
18924,32465423446,H,eNsaN,
18928,352432,C,Qzata,
18932,3452421,E,mwzFP,
18934,355366,J,wZpEP,
18935,,,,7
18936,3452352352,G,tkcdq,
18938,3422623,I,mbHtn,
18940,355366,J,wZpEP,
18944,143153,B,KBtDu,
18946,34513535,D,QApeX,
18948,3452421,E,mwzFP,
18949,,,,9
18950,32465423446,H,eNsaN,
18952,3425342,K,wZpEP,
18954,3425145,A,fJqwU,
18956,32465423446,H,eNsaN,
18958,355366,J,wZpEP,
18960,3425342,K,wZpEP,
18962,355366,J,wZpEP,
18963,,,,4
18964,352432,C,Qzata,
18966,3452352352,G,tkcdq,
18968,143153,B,KBtDu,
18970,3452421,E,mwzFP,
18972,34513535,D,QApeX,
18974,34513535,D,QApeX,
18976,34513535,D,QApeX,
18977,3452352352,G,tkcdq,6
18978,32465423446,H,eNsaN,
18980,3422623,I,mbHtn,
18982,34513535,D,QApeX,
18986,3422623,I,mbHtn,
18988,3425145,A,fJqwU,
18990,3425342,K,wZpEP,
18991,143153,B,KBtDu,1
18992,143153,B,KBtDu,
18994,3422623,I,mbHtn,
18996,32465423446,H,eNsaN,
18998,143153,B,KBtDu,
19000,3422623,I,mbHtn,
19002,3422623,I,mbHtn,
19004,34513535,D,QApeX,
19005,352432,C,Qzata,2
19006,3452352352,G,tkcdq,
19008,3422623,I,mbHtn,
19010,3422623,I,mbHtn,
19012,3422623,I,mbHtn,
19014,3422623,I,mbHtn,
19016,3452421,E,mwzFP,
19018,352432,C,Qzata,
19019,3425342,K,wZpEP,10
19020,3452421,E,mwzFP,
19024,3452421,E,mwzFP,
19028,3422623,I,mbHtn,
19030,3422623,I,mbHtn,
19032,32465423446,H,eNsaN,
19033,352432,C,Qzata,2
19034,32465423446,H,eNsaN,
19036,3452352352,G,tkcdq,
19038,2341564,F,DQhGN,
19040,3452352352,G,tkcdq,
19044,143153,B,KBtDu,
19046,143153,B,KBtDu,
19047,3452421,E,mwzFP,4
19048,355366,J,wZpEP,
19050,32465423446,H,eNsaN,
19052,3452352352,G,tkcdq,
19054,143153,B,KBtDu,
19056,3425342,K,wZpEP,
19058,32465423446,H,eNsaN,
19060,3425342,K,wZpEP,
19061,3425145,A,fJqwU,0
19062,3425342,K,wZpEP,
19064,34513535,D,QApeX,
19066,2341564,F,DQhGN,
19068,2341564,F,DQhGN,
19070,32465423446,H,eNsaN,
19072,32465423446,H,eNsaN,
19074,2341564,F,DQhGN,
19075,2341564,F,DQhGN,5
19076,352432,C,Qzata,
19078,3422623,I,mbHtn,
19080,3425145,A,fJqwU,
19082,32465423446,H,eNsaN,
19084,32465423446,H,eNsaN,
19086,32465423446,H,eNsaN,
19088,32465423446,H,eNsaN,
19089,,,,7
19090,2341564,F,DQhGN,
19094,3422623,I,mbHtn,
19096,2341564,F,DQhGN,
19098,32465423446,H,eNsaN,
19100,3422623,I,mbHtn,
19102,143153,B,KBtDu,
19103,3425342,K,wZpEP,10
19104,3425145,A,fJqwU,
19108,34513535,D,QApeX,
19110,2341564,F,DQhGN,
19112,32465423446,H,eNsaN,
19114,355366,J,wZpEP,
19116,3452352352,G,tkcdq,
19117,355366,J,,9
19118,34513535,D,QApeX,
19120,352432,C,Qzata,
19122,143153,B,KBtDu,
19126,352432,C,Qzata,
19128,3425342,K,wZpEP,
19130,32465423446,H,eNsaN,
19131,3425342,K,wZpEP,10
19132,3425342,K,wZpEP,
19138,352432,C,Qzata,
19140,3452352352,G,tkcdq,
19142,32465423446,H,eNsaN,
19144,3425342,K,wZpEP,
19145,2341564,F,DQhGN,5
19146,3422623,I,mbHtn,
19148,3452421,E,mwzFP,
19150,3452352352,G,tkcdq,
19152,352432,C,Qzata,
19154,355366,J,wZpEP,
19156,352432,C,Qzata,
19159,3452421,E,mwzFP,4
19160,3425342,K,wZpEP,
19162,2341564,F,DQhGN,
19164,3452421,E,mwzFP,
19166,3452352352,G,tkcdq,
19168,3452352352,G,tkcdq,
19170,355366,J,wZpEP,
19172,34513535,D,QApeX,
19173,3425145,A,fJqwU,0
19174,34513535,D,QApeX,
19176,355366,J,wZpEP,
19178,352432,C,Qzata,
19180,2341564,F,DQhGN,
19182,2341564,F,DQhGN,
19184,3425342,K,wZpEP,
19186,3422623,I,mbHtn,
19187,34513535,D,QApeX,3
19188,3452352352,G,tkcdq,
19190,32465423446,H,eNsaN,
19192,143153,B,KBtDu,
19194,3452352352,G,tkcdq,
19196,355366,J,,
19198,3425145,A,fJqwU,
19200,2341564,F,DQhGN,
19201,3452352352,G,tkcdq,6
19202,3425342,K,wZpEP,
19204,3452421,E,mwzFP,
19206,3452352352,G,tkcdq,
19208,143153,B,KBtDu,
19210,355366,J,wZpEP,
19212,3422623,I,mbHtn,
19214,32465423446,H,eNsaN,
19215,355366,J,wZpEP,9
19218,3452421,E,mwzFP,
19220,3452352352,G,tkcdq,
19224,352432,C,Qzata,
19226,3425342,K,wZpEP,
19228,2341564,F,DQhGN,
19229,,,,6
19230,3422623,I,mbHtn,
19232,3425342,K,wZpEP,
19234,352432,C,Qzata,
19236,3452421,E,mwzFP,
19238,32465423446,H,eNsaN,
19240,34513535,D,QApeX,
19242,3425342,K,wZpEP,
19243,143153,B,KBtDu,1
19244,143153,B,KBtDu,
19246,3425342,K,,
19248,143153,B,KBtDu,
19250,143153,B,KBtDu,
19252,2341564,F,DQhGN,
19254,352432,C,Qzata,
19256,34513535,D,QApeX,
19257,32465423446,H,eNsaN,7
19260,34513535,D,QApeX,
19262,3422623,I,mbHtn,
19264,3452421,E,mwzFP,
19266,3452352352,G,tkcdq,
19268,3452352352,G,tkcdq,
19270,3422623,I,mbHtn,
19271,3425342,K,wZpEP,10
19272,2341564,F,DQhGN,
19276,143153,B,KBtDu,
19278,3452352352,G,tkcdq,
19280,32465423446,H,eNsaN,
19282,143153,B,KBtDu,
19284,143153,B,KBtDu,
19285,352432,C,Qzata,2
19286,355366,J,wZpEP,
19288,32465423446,H,eNsaN,
19290,3452352352,G,tkcdq,
19292,355366,J,wZpEP,
19294,352432,C,Qzata,
19298,355366,J,,
19299,3452352352,G,tkcdq,6
19300,3452421,E,mwzFP,
19302,3422623,I,mbHtn,
19304,32465423446,H,eNsaN,
19306,3452421,E,mwzFP,
19310,3425145,A,fJqwU,
19312,34513535,D,QApeX,
19313,3425342,K,wZpEP,10
19314,3452352352,G,tkcdq,
19316,3425145,A,fJqwU,
19318,2341564,F,DQhGN,
19320,352432,C,Qzata,
19322,355366,J,wZpEP,
19324,3452352352,G,tkcdq,
19326,3452352352,G,tkcdq,
19327,355366,J,wZpEP,9
19328,355366,J,wZpEP,
19330,3452421,E,mwzFP,
19332,355366,J,wZpEP,
19334,3422623,I,mbHtn,
19336,34513535,D,QApeX,
19338,355366,J,wZpEP,
19341,3452352352,G,tkcdq,6
19342,32465423446,H,eNsaN,
19344,3422623,I,mbHtn,
19346,3425342,K,wZpEP,
19348,3425145,A,fJqwU,
19350,3452421,E,mwzFP,
19354,352432,C,Qzata,
19355,355366,J,wZpEP,9
19358,2341564,F,DQhGN,
19360,32465423446,H,eNsaN,
19362,3422623,I,mbHtn,
19364,2341564,F,DQhGN,
19366,3452352352,G,tkcdq,
19368,3425342,K,wZpEP,
19369,34513535,D,QApeX,3
19370,32465423446,H,eNsaN,
19372,3425342,K,wZpEP,
19374,32465423446,H,eNsaN,
19376,34513535,D,QApeX,
19378,3425342,K,wZpEP,
19380,352432,C,Qzata,
19382,143153,B,KBtDu,
19383,143153,B,KBtDu,1
19384,32465423446,H,eNsaN,
19386,3425342,K,wZpEP,
19388,3425342,K,wZpEP,
19390,3425342,K,wZpEP,
19392,3422623,I,mbHtn,
19394,352432,C,Qzata,
19396,2341564,F,DQhGN,
19397,3425145,A,fJqwU,0
19398,3425145,A,fJqwU,
19400,3425342,K,wZpEP,
19402,3452421,E,mwzFP,
19404,3422623,I,mbHtn,
19406,2341564,F,DQhGN,
19408,3452421,E,mwzFP,
19410,32465423446,H,eNsaN,
19411,32465423446,H,eNsaN,7
19412,355366,J,wZpEP,
19414,3452421,E,mwzFP,
19416,3425342,K,wZpEP,
19418,143153,B,KBtDu,
19420,3425145,A,fJqwU,
19422,34513535,D,QApeX,
19424,2341564,F,DQhGN,
19425,2341564,F,DQhGN,5
19426,3452421,E,mwzFP,
19428,3425342,K,wZpEP,
19430,3452421,E,mwzFP,
19432,34513535,D,QApeX,
19434,32465423446,H,eNsaN,
19436,3452421,E,mwzFP,
19439,3425342,K,wZpEP,10
19440,143153,B,KBtDu,
19444,3425145,A,fJqwU,
19446,3452352352,G,tkcdq,
19448,2341564,F,DQhGN,
19450,2341564,F,DQhGN,
19452,3452352352,G,tkcdq,
19453,355366,J,wZpEP,9
19454,3452421,E,mwzFP,
19456,352432,C,Qzata,
19460,352432,C,Qzata,
19462,34513535,D,QApeX,
19464,34513535,D,QApeX,
19466,3425342,K,wZpEP,
19467,352432,C,Qzata,2
19468,2341564,F,DQhGN,
19470,3425342,K,wZpEP,
19472,3425145,A,fJqwU,
19474,3425342,K,wZpEP,
19476,3425342,K,wZpEP,
19478,3452421,E,mwzFP,
19480,355366,J,wZpEP,
19481,32465423446,H,eNsaN,7
19482,3452421,E,mwzFP,
19486,3452352352,G,tkcdq,
19488,143153,B,KBtDu,
19490,3425342,K,wZpEP,
19492,3422623,I,mbHtn,
19494,3452421,E,mwzFP,
19495,3452352352,G,tkcdq,6
19496,32465423446,H,eNsaN,
19498,2341564,F,DQhGN,
19500,32465423446,H,eNsaN,
19502,143153,B,KBtDu,
19504,3425145,A,fJqwU,
19506,355366,J,,
19509,3422623,I,mbHtn,8
19510,355366,J,wZpEP,
19512,3452352352,G,tkcdq,
19514,32465423446,H,eNsaN,
19516,3452352352,G,tkcdq,
19518,3452352352,G,tkcdq,
19520,2341564,F,DQhGN,
19522,3452352352,G,tkcdq,
19523,355366,J,wZpEP,9
19524,355366,J,wZpEP,
19528,355366,J,wZpEP,
19530,3422623,I,mbHtn,
19534,2341564,F,DQhGN,
19536,143153,B,KBtDu,
19537,2341564,F,DQhGN,5
19540,3452352352,G,tkcdq,
19542,143153,B,KBtDu,
19544,3452421,E,mwzFP,
19546,2341564,F,DQhGN,
19550,3452352352,G,tkcdq,
19551,3422623,I,mbHtn,8
19552,3425342,K,wZpEP,
19556,32465423446,H,eNsaN,
19558,2341564,F,DQhGN,
19560,3425342,K,wZpEP,
19562,3422623,I,mbHtn,
19564,352432,C,Qzata,
19565,3452352352,G,tkcdq,6
19566,34513535,D,QApeX,
19568,3452421,E,mwzFP,
19570,32465423446,H,eNsaN,
19572,32465423446,H,eNsaN,
19574,143153,B,KBtDu,
19576,3425342,K,wZpEP,
19578,3425145,A,fJqwU,
19579,352432,C,Qzata,2
19580,32465423446,H,eNsaN,
19582,355366,J,wZpEP,
19584,3452421,E,mwzFP,
19586,3422623,I,mbHtn,
19588,3425145,A,fJqwU,
19590,3452352352,G,tkcdq,
19592,3452421,E,mwzFP,
19593,352432,C,Qzata,2
19594,143153,B,KBtDu,
19596,3425342,K,wZpEP,
19598,3422623,I,mbHtn,
19600,32465423446,H,eNsaN,
19602,32465423446,H,eNsaN,
19604,143153,B,KBtDu,
19606,2341564,F,DQhGN,
19607,34513535,D,QApeX,3
19608,3452421,E,mwzFP,
19610,3425342,K,wZpEP,
19612,3425145,A,fJqwU,
19614,2341564,F,DQhGN,
19616,355366,J,wZpEP,
19618,2341564,F,DQhGN,
19620,355366,J,wZpEP,
19621,3425342,K,wZpEP,10
19622,352432,C,Qzata,
19624,3425145,A,fJqwU,
19626,3425342,K,wZpEP,
19628,3452421,E,mwzFP,
19630,3452352352,G,tkcdq,
19632,352432,C,Qzata,
19635,,,,6
19638,3425145,A,fJqwU,
19640,34513535,D,QApeX,
19642,143153,B,KBtDu,
19646,355366,J,wZpEP,
19648,32465423446,H,eNsaN,
19649,3422623,I,mbHtn,8
19650,3452421,E,mwzFP,
19652,3425342,K,wZpEP,
19654,143153,B,KBtDu,
19656,3425342,K,,
19658,3425145,A,fJqwU,
19660,2341564,F,DQhGN,
19662,3425342,K,wZpEP,
19663,3452352352,G,tkcdq,6
19664,32465423446,H,eNsaN,
19666,2341564,F,DQhGN,
19668,352432,C,Qzata,
19670,352432,C,Qzata,
19672,355366,J,wZpEP,
19674,2341564,F,DQhGN,
19676,143153,B,KBtDu,
19677,3452352352,G,tkcdq,6
19678,355366,J,wZpEP,
19680,355366,J,,
19682,355366,J,wZpEP,
19684,2341564,F,DQhGN,
19686,3452421,E,mwzFP,
19688,32465423446,H,eNsaN,
19690,352432,C,Qzata,
19691,3425145,A,fJqwU,0
19692,34513535,D,QApeX,
19694,34513535,D,QApeX,
19696,34513535,D,QApeX,
19698,2341564,F,DQhGN,
19700,32465423446,H,eNsaN,
19702,3422623,I,mbHtn,
19704,3452352352,G,tkcdq,
19705,3452352352,G,tkcdq,6
19706,3422623,I,mbHtn,
19708,355366,J,wZpEP,
19710,3425342,K,,
19712,355366,J,wZpEP,
19714,352432,C,Qzata,
19716,3422623,I,mbHtn,
19718,3425145,A,fJqwU,
19719,3422623,I,mbHtn,8
19720,3422623,I,mbHtn,
19722,34513535,D,QApeX,
19724,3425342,K,wZpEP,
19726,3452421,E,mwzFP,
19728,3425145,A,fJqwU,
19730,143153,B,KBtDu,
19732,2341564,F,DQhGN,
19733,3425145,A,fJqwU,0
19734,352432,C,Qzata,
19736,3452421,E,mwzFP,
19738,143153,B,KBtDu,
19740,3422623,I,mbHtn,
19742,143153,B,KBtDu,
19744,3425145,A,fJqwU,
19747,355366,J,wZpEP,9
19748,143153,B,KBtDu,
19750,3422623,I,mbHtn,
19752,355366,J,wZpEP,
19754,3425145,A,fJqwU,
19756,34513535,D,QApeX,
19758,3425342,K,wZpEP,
19760,352432,C,Qzata,
19761,3452421,E,mwzFP,4
19762,3452421,E,mwzFP,
19764,32465423446,H,eNsaN,
19766,3425145,A,fJqwU,
19768,3452421,E,mwzFP,
19770,143153,B,KBtDu,
19772,352432,C,Qzata,
19774,355366,J,wZpEP,
19775,,,,6
19776,3425342,K,wZpEP,
19778,352432,C,Qzata,
19780,3422623,I,mbHtn,
19782,352432,C,Qzata,
19784,3422623,I,mbHtn,
19786,355366,J,wZpEP,
19788,3425145,A,fJqwU,
19789,352432,C,Qzata,2
19790,355366,J,wZpEP,
19792,3425145,A,fJqwU,
19794,352432,C,Qzata,
19798,3425342,K,,
19800,32465423446,H,eNsaN,
19802,3452421,E,mwzFP,
19803,,,,8
19804,355366,J,wZpEP,
19806,2341564,F,DQhGN,
19808,143153,B,KBtDu,
19810,143153,B,KBtDu,
19812,143153,B,KBtDu,
19817,,,,8
19818,3452352352,G,tkcdq,
19820,3422623,I,mbHtn,
19824,2341564,F,DQhGN,
19826,3452352352,G,tkcdq,
19828,3422623,I,mbHtn,
19830,34513535,D,QApeX,
19831,355366,J,wZpEP,9
19832,32465423446,H,eNsaN,
19834,3452352352,G,tkcdq,
19836,355366,J,wZpEP,
19838,355366,J,wZpEP,
19840,34513535,D,QApeX,
19844,34513535,D,QApeX,
19845,,,,6
19846,2341564,F,DQhGN,
19848,34513535,D,QApeX,
19850,352432,C,Qzata,
19856,143153,B,KBtDu,
19858,3425342,K,,
19859,3422623,I,mbHtn,8
19860,2341564,F,DQhGN,
19862,34513535,D,QApeX,
19866,3425342,K,wZpEP,
19868,143153,B,KBtDu,
19870,352432,C,Qzata,
19872,32465423446,H,eNsaN,
19873,3452352352,G,tkcdq,6
19874,355366,J,,
19876,3452421,E,mwzFP,
19878,32465423446,H,eNsaN,
19880,34513535,D,QApeX,
19882,352432,C,Qzata,
19886,2341564,F,DQhGN,
19887,3425145,A,fJqwU,0
19888,355366,J,wZpEP,
19892,352432,C,Qzata,
19894,34513535,D,QApeX,
19896,143153,B,KBtDu,
19898,2341564,F,DQhGN,
19900,3422623,I,mbHtn,
19901,34513535,D,QApeX,3
19902,3452421,E,mwzFP,
19904,32465423446,H,eNsaN,
19906,355366,J,wZpEP,
19908,34513535,D,QApeX,
19910,32465423446,H,eNsaN,
19912,32465423446,H,eNsaN,
19914,32465423446,H,eNsaN,
19915,,,,10
19916,3452421,E,mwzFP,
19918,143153,B,KBtDu,
19920,355366,J,wZpEP,
19922,352432,C,Qzata,
19924,3452421,E,mwzFP,
19926,2341564,F,DQhGN,
19928,143153,B,KBtDu,
19929,,,,7
19932,3452421,E,mwzFP,
19934,3425342,K,wZpEP,
19936,34513535,D,QApeX,
19938,3425145,A,fJqwU,
19940,352432,C,Qzata,
19943,3425342,K,wZpEP,10
19944,3422623,I,mbHtn,
19948,355366,J,wZpEP,
19950,355366,J,wZpEP,
19952,143153,B,KBtDu,
19954,3452352352,G,tkcdq,
19956,3425145,A,fJqwU,
19957,2341564,F,DQhGN,5
19960,355366,J,wZpEP,
19968,352432,C,Qzata,
19970,3452352352,G,tkcdq,
19971,352432,C,Qzata,2
19974,2341564,F,DQhGN,
19976,352432,C,Qzata,
19978,3425145,A,fJqwU,
19980,3452421,E,mwzFP,
19982,352432,C,Qzata,
19984,355366,J,,
19985,143153,B,KBtDu,1
19986,3452352352,G,tkcdq,
19988,2341564,F,DQhGN,
19990,3452352352,G,tkcdq,
19992,34513535,D,QApeX,
19994,3452352352,G,tkcdq,
19996,3425342,K,wZpEP,
19998,3452352352,G,tkcdq,
19999,352432,C,Qzata,2
20000,355366,J,wZpEP,
1,352432,C,Qzata,
3,3425145,A,fJqwU,
5,3425342,K,wZpEP,
9,355366,J,wZpEP,
11,34513535,D,QApeX,
13,32465423446,H,eNsaN,
15,3425342,K,wZpEP,
17,352432,C,Qzata,
19,34513535,D,QApeX,
23,3452352352,G,tkcdq,
25,34513535,D,QApeX,
27,3452421,E,mwzFP,
